sec_code,index_name,rolling_window,start_date,end_date,return_period_count,compound_annualized_return,max_drawdown,calmar_ratio,sharpe_ratio
000852.SH,中证1000,756_return_periods,2021-03-02,2024-04-12,756,-0.06188875933853655,-0.46708477511174007,-0.13250005702654508,-0.28055842841777184
000852.SH,中证1000,756_return_periods,2021-03-03,2024-04-15,756,-0.06905529423554402,-0.46708477511174007,-0.14784317090837312,-0.31315002069088443
000852.SH,中证1000,756_return_periods,2021-03-04,2024-04-16,756,-0.07659238441525018,-0.4670847751117402,-0.16397962103758804,-0.3456639665846091
000852.SH,中证1000,756_return_periods,2021-03-05,2024-04-17,756,-0.06440441251524409,-0.4670847751117402,-0.13788591696194058,-0.28879673645325604
000852.SH,中证1000,756_return_periods,2021-03-08,2024-04-18,756,-0.05815100020535224,-0.46708477511174007,-0.1244977428164745,-0.2610984356235348
000852.SH,中证1000,756_return_periods,2021-03-09,2024-04-19,756,-0.049285086851081794,-0.46708477511174007,-0.10551636336100098,-0.2220298594273391
000852.SH,中证1000,756_return_periods,2021-03-10,2024-04-22,756,-0.047893268820395685,-0.46708477511174007,-0.1025365658920016,-0.2157951740833707
000852.SH,中证1000,756_return_periods,2021-03-11,2024-04-23,756,-0.05682793927860774,-0.46708477511174007,-0.12166515011116102,-0.25650501175863455
000852.SH,中证1000,756_return_periods,2021-03-12,2024-04-24,756,-0.05164609555882582,-0.46708477511174007,-0.11057113892541369,-0.23289153782177388
000852.SH,中证1000,756_return_periods,2021-03-15,2024-04-25,756,-0.04896397395751573,-0.46708477511174007,-0.10482888025156063,-0.22082900645373008
000852.SH,中证1000,756_return_periods,2021-03-16,2024-04-26,756,-0.0457809189571482,-0.46708477511174007,-0.0980141537394279,-0.20627132242334228
000852.SH,中证1000,756_return_periods,2021-03-17,2024-04-29,756,-0.0405054243626497,-0.46708477511173996,-0.08671964174589003,-0.182179800827916
000852.SH,中证1000,756_return_periods,2021-03-18,2024-04-30,756,-0.04435043150995066,-0.46708477511174007,-0.09495156740945103,-0.19943226476458847
000852.SH,中证1000,756_return_periods,2021-03-19,2024-05-06,756,-0.03559255573123432,-0.46708477511174007,-0.07620148981032311,-0.159866350069149
000852.SH,中证1000,756_return_periods,2021-03-22,2024-05-07,756,-0.04007004099480216,-0.46708477511174007,-0.08578751252428696,-0.18015540671983712
000852.SH,中证1000,756_return_periods,2021-03-23,2024-05-08,756,-0.041581112727691716,-0.4670847751117402,-0.08902262489233205,-0.1868706474722845
000852.SH,中证1000,756_return_periods,2021-03-24,2024-05-09,756,-0.03162307815053378,-0.46708477511174007,-0.06770308054457273,-0.14209365996918916
000852.SH,中证1000,756_return_periods,2021-03-25,2024-05-10,756,-0.03436096538101796,-0.46708477511174007,-0.07356473002742989,-0.15435124538998385
000852.SH,中证1000,756_return_periods,2021-03-26,2024-05-13,756,-0.0431222977899236,-0.46708477511174007,-0.09232220806085471,-0.19385825452831656
000852.SH,中证1000,756_return_periods,2021-03-29,2024-05-14,756,-0.0426200186807596,-0.46708477511174007,-0.09124685913935787,-0.1915902671965601
000852.SH,中证1000,756_return_periods,2021-03-30,2024-05-15,756,-0.04449821354705741,-0.4670847751117402,-0.09526795973260346,-0.19997966258808975
000852.SH,中证1000,756_return_periods,2021-03-31,2024-05-16,756,-0.04456447122304197,-0.46708477511174007,-0.09540981337355915,-0.20027706083471564
000852.SH,中证1000,756_return_periods,2021-04-01,2024-05-17,756,-0.04241924322663915,-0.46708477511174007,-0.09081701114426444,-0.19054705588502593
000852.SH,中证1000,756_return_periods,2021-04-02,2024-05-20,756,-0.041780177526523854,-0.46708477511174007,-0.08944881047884475,-0.18766341963491642
000852.SH,中证1000,756_return_periods,2021-04-06,2024-05-21,756,-0.048213293384273714,-0.46708477511174007,-0.1032217189539944,-0.2165429169345988
000852.SH,中证1000,756_return_periods,2021-04-07,2024-05-22,756,-0.048109280500597706,-0.46708477511174007,-0.10299903371735589,-0.21607553905373011
000852.SH,中证1000,756_return_periods,2021-04-08,2024-05-23,756,-0.054515056875091505,-0.46708477511174007,-0.11671341002722672,-0.24442566180147657
000852.SH,中证1000,756_return_periods,2021-04-09,2024-05-24,756,-0.057954983515505654,-0.46708477511173996,-0.12407808304529123,-0.25973500430401225
000852.SH,中证1000,756_return_periods,2021-04-12,2024-05-27,756,-0.047967925361884434,-0.46708477511173996,-0.102696400991467,-0.21522267628339023
000852.SH,中证1000,756_return_periods,2021-04-13,2024-05-28,756,-0.04966781694998057,-0.46708477511174007,-0.1063357651469128,-0.22278836319828652
000852.SH,中证1000,756_return_periods,2021-04-14,2024-05-29,756,-0.053956194220106446,-0.4670847751117402,-0.11551691918709739,-0.24219206574282012
000852.SH,中证1000,756_return_periods,2021-04-15,2024-05-30,756,-0.05378432830139601,-0.46708477511174007,-0.1151489647431331,-0.24142354148360862
000852.SH,中证1000,756_return_periods,2021-04-16,2024-05-31,756,-0.05614506680753162,-0.46708477511174007,-0.12020316182239103,-0.25212044585874
000852.SH,中证1000,756_return_periods,2021-04-19,2024-06-03,756,-0.06558877019123299,-0.46708477511173996,-0.14042155447165303,-0.29465235026779224
000852.SH,中证1000,756_return_periods,2021-04-20,2024-06-04,756,-0.06292391177171519,-0.46708477511174007,-0.1347162552165439,-0.2826580231902846
000852.SH,中证1000,756_return_periods,2021-04-21,2024-06-05,756,-0.06703870792145983,-0.46708477511174007,-0.14352578267065597,-0.30097244744220936
000852.SH,中证1000,756_return_periods,2021-04-22,2024-06-06,756,-0.07511243039295679,-0.46708477511174007,-0.1608111297889933,-0.3367239961498891
000852.SH,中证1000,756_return_periods,2021-04-23,2024-06-07,756,-0.07222530892904888,-0.46708477511174007,-0.15462997891928829,-0.32378207173613693
000852.SH,中证1000,756_return_periods,2021-04-26,2024-06-11,756,-0.06844258665697167,-0.46708477511174007,-0.14653140137269138,-0.30675212556931336
000852.SH,中证1000,756_return_periods,2021-04-27,2024-06-12,756,-0.0659325591463461,-0.46708477511174007,-0.14115758564507513,-0.29551018051524136
000852.SH,中证1000,756_return_periods,2021-04-28,2024-06-13,756,-0.06985685639617434,-0.46708477511174007,-0.14955926657952526,-0.3130868879436697
000852.SH,中证1000,756_return_periods,2021-04-29,2024-06-14,756,-0.06827856743765637,-0.4670847751117402,-0.1461802462332928,-0.3060369078566197
000852.SH,中证1000,756_return_periods,2021-04-30,2024-06-17,756,-0.06696327584455897,-0.4670847751117402,-0.14336428719719974,-0.30015253886388277
000852.SH,中证1000,756_return_periods,2021-05-06,2024-06-18,756,-0.06516872876595348,-0.46708477511174007,-0.139522271412857,-0.2920449256950385
000852.SH,中证1000,756_return_periods,2021-05-07,2024-06-19,756,-0.06537313404840306,-0.46708477511174007,-0.13995989064889544,-0.29294519987975337
000852.SH,中证1000,756_return_periods,2021-05-10,2024-06-20,756,-0.07258139368046446,-0.46708477511174007,-0.15539233464225183,-0.3248240020420977
000852.SH,中证1000,756_return_periods,2021-05-11,2024-06-21,756,-0.07288844288519347,-0.4670847751117402,-0.15604970825211859,-0.3261993068102378
000852.SH,中证1000,756_return_periods,2021-05-12,2024-06-24,756,-0.08690103932337034,-0.46708477511174007,-0.18604982211758267,-0.38770381555937716
000852.SH,中证1000,756_return_periods,2021-05-13,2024-06-25,756,-0.08725630206438595,-0.46708477511174007,-0.18681041796644246,-0.38926669732630875
000852.SH,中证1000,756_return_periods,2021-05-14,2024-06-26,756,-0.08280379911713764,-0.46708477511174007,-0.17727788086719076,-0.3686219434905813
000852.SH,中证1000,756_return_periods,2021-05-17,2024-06-27,756,-0.09012039106657133,-0.46708477511174007,-0.19294225774113904,-0.40041478204380754
000852.SH,中证1000,756_return_periods,2021-05-18,2024-06-28,756,-0.089522048487366,-0.46708477511174007,-0.19166124279248828,-0.3977259324888713
000852.SH,中证1000,756_return_periods,2021-05-19,2024-07-01,756,-0.08688648129358878,-0.46708477511174007,-0.18601865426421368,-0.38590709730794154
000852.SH,中证1000,756_return_periods,2021-05-20,2024-07-02,756,-0.08873678987487887,-0.46708477511174007,-0.18998005202299836,-0.3940669353256045
000852.SH,中证1000,756_return_periods,2021-05-21,2024-07-03,756,-0.09101294121235792,-0.46708477511174007,-0.19485315313603407,-0.4040986148623688
000852.SH,中证1000,756_return_periods,2021-05-24,2024-07-04,756,-0.10026632339305308,-0.46708477511174007,-0.21466407970387497,-0.44464149260920877
000852.SH,中证1000,756_return_periods,2021-05-25,2024-07-05,756,-0.10075090874361303,-0.46708477511174007,-0.21570154736794947,-0.44684513112693924
000852.SH,中证1000,756_return_periods,2021-05-26,2024-07-08,756,-0.10939108295060707,-0.46708477511174007,-0.23419963308467415,-0.48429031590293414
000852.SH,中证1000,756_return_periods,2021-05-27,2024-07-09,756,-0.10561483924427506,-0.46708477511174007,-0.22611492575198788,-0.4669479180388481
000852.SH,中证1000,756_return_periods,2021-05-28,2024-07-10,756,-0.10634540598025455,-0.46708477511174007,-0.22767902455140757,-0.47015936210585557
000852.SH,中证1000,756_return_periods,2021-05-31,2024-07-11,756,-0.1044959371074371,-0.46708477511174007,-0.22371942455722021,-0.4615741599874803
000852.SH,中证1000,756_return_periods,2021-06-01,2024-07-12,756,-0.1072065741751741,-0.46708477511174007,-0.2295227331045573,-0.47359555722925517
000852.SH,中证1000,756_return_periods,2021-06-02,2024-07-15,756,-0.10613242724716476,-0.46708477511173996,-0.2272230500807372,-0.46897856982945924
000852.SH,中证1000,756_return_periods,2021-06-03,2024-07-16,756,-0.10533230709106822,-0.46708477511174007,-0.22551004165329455,-0.46543576920961266
000852.SH,中证1000,756_return_periods,2021-06-04,2024-07-17,756,-0.10926619183557851,-0.46708477511173996,-0.23393224882878902,-0.4827542049934534
000852.SH,中证1000,756_return_periods,2021-06-07,2024-07-18,756,-0.11153371333134388,-0.46708477511174007,-0.23878687397734558,-0.49296341978318353
000852.SH,中证1000,756_return_periods,2021-06-08,2024-07-19,756,-0.10872391761910916,-0.4670847751117402,-0.23277127282322413,-0.4806182946927224
000852.SH,中证1000,756_return_periods,2021-06-09,2024-07-22,756,-0.10897858689413142,-0.46708477511174007,-0.23331650420003655,-0.4817492362194313
000852.SH,中证1000,756_return_periods,2021-06-10,2024-07-23,756,-0.12037341689185632,-0.46708477511174007,-0.25771213986381714,-0.5310870773782949
000852.SH,中证1000,756_return_periods,2021-06-11,2024-07-24,756,-0.12246266105953596,-0.46708477511174007,-0.2621850841321886,-0.5400650770420591
000852.SH,中证1000,756_return_periods,2021-06-15,2024-07-25,756,-0.1207424918257467,-0.46708477511174007,-0.2585023067747426,-0.5325232619938879
000852.SH,中证1000,756_return_periods,2021-06-16,2024-07-26,756,-0.11014825442674003,-0.46708477511174007,-0.2358206910092272,-0.4860835500828872
000852.SH,中证1000,756_return_periods,2021-06-17,2024-07-29,756,-0.11620892850796627,-0.46708477511174007,-0.24879622436883275,-0.5133254168527319
000852.SH,中证1000,756_return_periods,2021-06-18,2024-07-30,756,-0.11843113539740246,-0.46708477511174007,-0.25355383371053003,-0.5233436110997726
000852.SH,中证1000,756_return_periods,2021-06-21,2024-07-31,756,-0.11141250140743852,-0.46708477511174007,-0.23852736664513516,-0.49015939521013063
000852.SH,中证1000,756_return_periods,2021-06-22,2024-08-01,756,-0.11341995010552453,-0.46708477511173996,-0.24282519180461673,-0.49902532379842496
000852.SH,中证1000,756_return_periods,2021-06-23,2024-08-02,756,-0.11950433339371724,-0.46708477511174007,-0.25585148512950007,-0.5255618707349747
000852.SH,中证1000,756_return_periods,2021-06-24,2024-08-05,756,-0.12460628823829811,-0.46708477511174007,-0.26677445910860337,-0.5468957986710014
000852.SH,中证1000,756_return_periods,2021-06-25,2024-08-06,756,-0.12127157288239865,-0.46708477511174007,-0.2596350370302415,-0.5318712169176718
000852.SH,中证1000,756_return_periods,2021-06-28,2024-08-07,756,-0.12429564875780452,-0.4670847751117402,-0.2661093989374186,-0.5452879550971192
000852.SH,中证1000,756_return_periods,2021-06-29,2024-08-08,756,-0.12207856953649243,-0.46708477511174007,-0.2613627676202628,-0.5356702707923704
000852.SH,中证1000,756_return_periods,2021-06-30,2024-08-09,756,-0.12763726498517636,-0.46708477511174007,-0.27326359536048217,-0.5602137055683283
000852.SH,中证1000,756_return_periods,2021-07-01,2024-08-12,756,-0.12468402357007258,-0.46708477511174007,-0.26694088571018953,-0.5476285137251585
000852.SH,中证1000,756_return_periods,2021-07-02,2024-08-13,756,-0.1206645029128548,-0.46708477511174007,-0.2583353372714587,-0.5300407100565375
000852.SH,中证1000,756_return_periods,2021-07-05,2024-08-14,756,-0.12778406645987583,-0.46708477511174007,-0.2735778883593588,-0.5615229908667613
000852.SH,中证1000,756_return_periods,2021-07-06,2024-08-15,756,-0.12397663736866005,-0.46708477511174007,-0.26542641502070213,-0.5446523185209332
000852.SH,中证1000,756_return_periods,2021-07-07,2024-08-16,756,-0.1308029588864409,-0.46708477511173996,-0.28004115281888414,-0.5750348553380312
000852.SH,中证1000,756_return_periods,2021-07-08,2024-08-19,756,-0.13070594283441672,-0.4670847751117402,-0.2798334473718354,-0.5746058740995509
000852.SH,中证1000,756_return_periods,2021-07-09,2024-08-20,756,-0.1377332283586249,-0.46708477511174007,-0.2948784368440936,-0.6049790638346585
000852.SH,中证1000,756_return_periods,2021-07-12,2024-08-21,756,-0.14528644231395704,-0.46708477511174007,-0.31104940699298184,-0.6389220502926376
000852.SH,中证1000,756_return_periods,2021-07-13,2024-08-22,756,-0.15067745529121557,-0.46708477511173996,-0.3225912367945824,-0.6624348956414213
000852.SH,中证1000,756_return_periods,2021-07-14,2024-08-23,756,-0.14703377821032593,-0.46708477511174007,-0.3147903465171847,-0.6466860199747698
000852.SH,中证1000,756_return_periods,2021-07-15,2024-08-26,756,-0.14583906262693436,-0.46708477511174007,-0.31223253335980705,-0.6413908905640354
000852.SH,中证1000,756_return_periods,2021-07-16,2024-08-27,756,-0.14868964568472454,-0.46708477511174007,-0.3183354577317441,-0.6536635774433548
000852.SH,中证1000,756_return_periods,2021-07-19,2024-08-28,756,-0.14708920122027014,-0.46708477511174007,-0.3149090037993257,-0.6466241708909989
000852.SH,中证1000,756_return_periods,2021-07-20,2024-08-29,756,-0.14443617253558638,-0.46708477511174007,-0.3092290312845952,-0.6345024428378009
000852.SH,中证1000,756_return_periods,2021-07-21,2024-08-30,756,-0.14470002736289245,-0.46708477511173996,-0.3097939283683055,-0.6357392411933126
000852.SH,中证1000,756_return_periods,2021-07-22,2024-09-02,756,-0.1525201749840357,-0.46708477511174007,-0.32653638720625927,-0.6693073085782122
000852.SH,中证1000,756_return_periods,2021-07-23,2024-09-03,756,-0.14748904989211464,-0.46708477511174007,-0.3157650554052656,-0.6471949270607645
000852.SH,中证1000,756_return_periods,2021-07-26,2024-09-04,756,-0.14520435735551618,-0.46708477511174007,-0.3108736681061358,-0.6374364425288032
000852.SH,中证1000,756_return_periods,2021-07-27,2024-09-05,756,-0.13528111449986313,-0.46708477511174007,-0.28962861071097856,-0.5950229401397481
000852.SH,中证1000,756_return_periods,2021-07-28,2024-09-06,756,-0.1341673860586715,-0.46708477511174007,-0.2872441860828686,-0.5903922169973879
000852.SH,中证1000,756_return_periods,2021-07-29,2024-09-09,756,-0.14685993337384584,-0.46708477511174007,-0.31441815533103756,-0.6492199882735676
000852.SH,中证1000,756_return_periods,2021-07-30,2024-09-10,756,-0.14825248891910603,-0.46708477511174007,-0.31739953177373376,-0.6554957842953375
000852.SH,中证1000,756_return_periods,2021-08-02,2024-09-11,756,-0.15375389263781325,-0.46708477511173996,-0.3291777014162599,-0.6806931235169613
000852.SH,中证1000,756_return_periods,2021-08-03,2024-09-12,756,-0.1512559941285545,-0.46708477511174007,-0.32382985314040635,-0.6699296726140912
000852.SH,中证1000,756_return_periods,2021-08-04,2024-09-13,756,-0.16121313962671802,-0.46708477511174007,-0.345147494024294,-0.7150205233911132
000852.SH,中证1000,756_return_periods,2021-08-05,2024-09-18,756,-0.1609709601601148,-0.46708477511174007,-0.34462900256512524,-0.7139586150857888
000852.SH,中证1000,756_return_periods,2021-08-06,2024-09-19,756,-0.1570077970507795,-0.46708477511174007,-0.3361441121972317,-0.6955754784950895
000852.SH,中证1000,756_return_periods,2021-08-09,2024-09-20,756,-0.1591275605165513,-0.4670847751117402,-0.3406823964204001,-0.7049711646582113
000852.SH,中证1000,756_return_periods,2021-08-10,2024-09-23,756,-0.16034537106681312,-0.46708477511174007,-0.34328965449249316,-0.7104488854722799
000852.SH,中证1000,756_return_periods,2021-08-11,2024-09-24,756,-0.15172780213184467,-0.46708477511174007,-0.32483996528370473,-0.6690176811663483
000852.SH,中证1000,756_return_periods,2021-08-12,2024-09-25,756,-0.150990462846062,-0.46708477511173996,-0.3232613668684465,-0.6656683572808885
000852.SH,中证1000,756_return_periods,2021-08-13,2024-09-26,756,-0.13920778971518477,-0.46708477511174007,-0.2980353827244364,-0.6104700148958824
000852.SH,中证1000,756_return_periods,2021-08-16,2024-09-27,756,-0.12119788598863857,-0.46708477511174007,-0.2594772778873911,-0.5266785118778838
000852.SH,中证1000,756_return_periods,2021-08-17,2024-09-30,756,-0.0811971298581694,-0.46708477511174007,-0.17383810002958183,-0.3404687514423404
000852.SH,中证1000,756_return_periods,2021-08-18,2024-10-08,756,-0.05740369586722083,-0.46708477511173996,-0.12289780983224775,-0.23560383502182558
000852.SH,中证1000,756_return_periods,2021-08-19,2024-10-09,756,-0.08468850043631204,-0.46708477511174007,-0.18131291137899352,-0.342100387195185
000852.SH,中证1000,756_return_periods,2021-08-20,2024-10-10,756,-0.08852845576184443,-0.46708477511174007,-0.18953402140043182,-0.35746032628227015
000852.SH,中证1000,756_return_periods,2021-08-23,2024-10-11,756,-0.10879507623041684,-0.46708477511174007,-0.2329236190676306,-0.4379671218067297
000852.SH,中证1000,756_return_periods,2021-08-24,2024-10-14,756,-0.10045533124962536,-0.46708477511174007,-0.21506873399072698,-0.40297912362053334
000852.SH,中证1000,756_return_periods,2021-08-25,2024-10-15,756,-0.10838726998575754,-0.46708477511174007,-0.23205053078389934,-0.4344399923725567
000852.SH,中证1000,756_return_periods,2021-08-26,2024-10-16,756,-0.1036003482992105,-0.46708477511174007,-0.22180202357147336,-0.41541570102444725
000852.SH,中证1000,756_return_periods,2021-08-27,2024-10-17,756,-0.10501986038575861,-0.46708477511174007,-0.22484111232406334,-0.42110029199267246
000852.SH,中证1000,756_return_periods,2021-08-30,2024-10-18,756,-0.09386946614936142,-0.46708477511174007,-0.20096879870876794,-0.37444133543429503
000852.SH,中证1000,756_return_periods,2021-08-31,2024-10-21,756,-0.08809476413516215,-0.4670847751117402,-0.18860551409342627,-0.3510490469329214
000852.SH,中证1000,756_return_periods,2021-09-01,2024-10-22,756,-0.08179309571388915,-0.46708477511174007,-0.17511402655828784,-0.32612317549000247
000852.SH,中证1000,756_return_periods,2021-09-02,2024-10-23,756,-0.08438374382974256,-0.46708477511174007,-0.18066044608188214,-0.3365591346075393
000852.SH,中证1000,756_return_periods,2021-09-03,2024-10-24,756,-0.08416892913085827,-0.46708477511174007,-0.18020054092048418,-0.33571136138679963
000852.SH,中证1000,756_return_periods,2021-09-06,2024-10-25,756,-0.08246680507150395,-0.46708477511174007,-0.17655639718030955,-0.3287571916284966
000852.SH,中证1000,756_return_periods,2021-09-07,2024-10-28,756,-0.08264135532472106,-0.46708477511174007,-0.17693009862064307,-0.32947177973551806
000852.SH,中证1000,756_return_periods,2021-09-08,2024-10-29,756,-0.0882210060210622,-0.46708477511174007,-0.18887579026731754,-0.3514849070461583
000852.SH,中证1000,756_return_periods,2021-09-09,2024-10-30,756,-0.08665171911526626,-0.46708477511174007,-0.18551604276661915,-0.34519871220910625
000852.SH,中证1000,756_return_periods,2021-09-10,2024-10-31,756,-0.0830083036625523,-0.46708477511174007,-0.17771571261917996,-0.33046549794379715
000852.SH,中证1000,756_return_periods,2021-09-13,2024-11-01,756,-0.09298586374785978,-0.4670847751117402,-0.19907705988835725,-0.36929953237858765
000852.SH,中证1000,756_return_periods,2021-09-14,2024-11-04,756,-0.0855894100989113,-0.46708477511174007,-0.1832417039892509,-0.33954293067627733
000852.SH,中证1000,756_return_periods,2021-09-15,2024-11-05,756,-0.07711127565976428,-0.46708477511174007,-0.16509053552712577,-0.3049445726371586
000852.SH,中证1000,756_return_periods,2021-09-16,2024-11-06,756,-0.06725252713493168,-0.46708477511174007,-0.1439835565585347,-0.2664541101705042
000852.SH,中证1000,756_return_periods,2021-09-17,2024-11-07,756,-0.06081484708433704,-0.46708477511174007,-0.13020087642503095,-0.24075572710983267
000852.SH,中证1000,756_return_periods,2021-09-22,2024-11-08,756,-0.061446090172220025,-0.4670847751117402,-0.13155232935503056,-0.2432653696419315
000852.SH,中证1000,756_return_periods,2021-09-23,2024-11-11,756,-0.05544113199034606,-0.46708477511174007,-0.11869608033591536,-0.21916531885290064
000852.SH,中证1000,756_return_periods,2021-09-24,2024-11-12,756,-0.05511767247115451,-0.46708477511174007,-0.118003573244212,-0.21790234672692552
000852.SH,中证1000,756_return_periods,2021-09-27,2024-11-13,756,-0.046468291850616406,-0.4670847751117402,-0.09948577715790426,-0.18412354613727688
000852.SH,中证1000,756_return_periods,2021-09-28,2024-11-14,756,-0.05653863627163136,-0.46708477511174007,-0.1210457700277336,-0.22345846735571387
000852.SH,中证1000,756_return_periods,2021-09-29,2024-11-15,756,-0.052411429404374155,-0.46708477511173996,-0.11220967198478231,-0.20755440561658894
000852.SH,中证1000,756_return_periods,2021-09-30,2024-11-18,756,-0.06906821441883293,-0.46708477511174007,-0.14787083223234976,-0.27367941722562644
000852.SH,中证1000,756_return_periods,2021-10-08,2024-11-19,756,-0.06190167865158758,-0.4670847751117402,-0.13252771648739547,-0.24484738543777923
000852.SH,中证1000,756_return_periods,2021-10-11,2024-11-20,756,-0.0540572906761948,-0.46708477511174007,-0.11573336053024368,-0.21361778606747484
000852.SH,中证1000,756_return_periods,2021-10-12,2024-11-21,756,-0.045827132555736116,-0.4670847751117402,-0.09811309423385282,-0.18136108832268957
000852.SH,中证1000,756_return_periods,2021-10-13,2024-11-22,756,-0.061240588684823294,-0.46708477511174007,-0.13111236321109543,-0.2415820048942589
000852.SH,中证1000,756_return_periods,2021-10-14,2024-11-25,756,-0.06238133924843969,-0.46708477511174007,-0.13355464055431113,-0.24610805302954272
000852.SH,中证1000,756_return_periods,2021-10-15,2024-11-26,756,-0.06638501121044904,-0.46708477511174007,-0.142126257903756,-0.26181421353662754
000852.SH,中证1000,756_return_periods,2021-10-18,2024-11-27,756,-0.06266129770767959,-0.46708477511174007,-0.13415401453127906,-0.24686416093823751
000852.SH,中证1000,756_return_periods,2021-10-19,2024-11-28,756,-0.06743162701581673,-0.46708477511174007,-0.14436699847406748,-0.2657101441932748
000852.SH,中证1000,756_return_periods,2021-10-20,2024-11-29,756,-0.06300920950248134,-0.46708477511174007,-0.13489887245288124,-0.2481014222552484
000852.SH,中证1000,756_return_periods,2021-10-21,2024-12-02,756,-0.05593063063175552,-0.46708477511174007,-0.11974406705586862,-0.2200001032462052
000852.SH,中证1000,756_return_periods,2021-10-22,2024-12-03,756,-0.05370322834123198,-0.46708477511174007,-0.11497533467748895,-0.21127754847683128
000852.SH,中证1000,756_return_periods,2021-10-25,2024-12-04,756,-0.06257749446125127,-0.46708477511174007,-0.1339745968947092,-0.24614092992793826
000852.SH,中证1000,756_return_periods,2021-10-26,2024-12-05,756,-0.05754440226445967,-0.46708477511174007,-0.12319905364222887,-0.22624874320976804
000852.SH,中证1000,756_return_periods,2021-10-27,2024-12-06,756,-0.05117978773634824,-0.46708477511174007,-0.10957280233359044,-0.20122099911456157
000852.SH,中证1000,756_return_periods,2021-10-28,2024-12-09,756,-0.04635510565803791,-0.4670847751117402,-0.09924345242670012,-0.1824599479639621
000852.SH,中证1000,756_return_periods,2021-10-29,2024-12-10,756,-0.04849982259035368,-0.46708477511174007,-0.1038351604989718,-0.19098837865548238
000852.SH,中证1000,756_return_periods,2021-11-01,2024-12-11,756,-0.04727719756359505,-0.4670847751117402,-0.10121759492649911,-0.18613048351967054
000852.SH,中证1000,756_return_periods,2021-11-02,2024-12-12,756,-0.04143150193830125,-0.46708477511174007,-0.08870231732213847,-0.16315406232703197
000852.SH,中证1000,756_return_periods,2021-11-03,2024-12-13,756,-0.048845990013602014,-0.46708477511174007,-0.10457628382752714,-0.19214001471105163
000852.SH,中证1000,756_return_periods,2021-11-04,2024-12-16,756,-0.05690095196496048,-0.46708477511174007,-0.12182146581709528,-0.22384441726605672
000852.SH,中证1000,756_return_periods,2021-11-05,2024-12-17,756,-0.059679958772037134,-0.46708477511174007,-0.12777114980414417,-0.23459955488746986
000852.SH,中证1000,756_return_periods,2021-11-08,2024-12-18,756,-0.05845146646976607,-0.46708477511174007,-0.12514102275284567,-0.22973960176786135
000852.SH,中证1000,756_return_periods,2021-11-09,2024-12-19,756,-0.06244744403262481,-0.4670847751117402,-0.13369616686325428,-0.24558204988299306
000852.SH,中证1000,756_return_periods,2021-11-10,2024-12-20,756,-0.05934394356875561,-0.46708477511174007,-0.12705176175900582,-0.23331067227464003
000852.SH,中证1000,756_return_periods,2021-11-11,2024-12-23,756,-0.0705936650917437,-0.46708477511174007,-0.15113672903351574,-0.2770308157070074
000852.SH,中证1000,756_return_periods,2021-11-12,2024-12-24,756,-0.07137512194712214,-0.46708477511174007,-0.15280978047303548,-0.2801438171529716
000852.SH,中证1000,756_return_periods,2021-11-15,2024-12-25,756,-0.0740312506132933,-0.46708477511174007,-0.15849638985895634,-0.2904815090511378
000852.SH,中证1000,756_return_periods,2021-11-16,2024-12-26,756,-0.06716275690068096,-0.46708477511174007,-0.14379136396516823,-0.2635350009991864
000852.SH,中证1000,756_return_periods,2021-11-17,2024-12-27,756,-0.07210845961534118,-0.46708477511174007,-0.15437981166928588,-0.28317586993988614
000852.SH,中证1000,756_return_periods,2021-11-18,2024-12-30,756,-0.07298307662315728,-0.4670847751117402,-0.15625231331014294,-0.28659985459965476
000852.SH,中证1000,756_return_periods,2021-11-19,2024-12-31,756,-0.08604402078860907,-0.46708477511174007,-0.18421499773360173,-0.3372062553115616
000852.SH,中证1000,756_return_periods,2021-11-22,2025-01-02,756,-0.09982113070257037,-0.4670847751117402,-0.21371094932111687,-0.3908334009651044
000852.SH,中证1000,756_return_periods,2021-11-23,2025-01-03,756,-0.10858972134153544,-0.46708477511174007,-0.23248396678217068,-0.42423218602281426
000852.SH,中证1000,756_return_periods,2021-11-24,2025-01-06,756,-0.10939372878714526,-0.46708477511174007,-0.23420529765924214,-0.42736515494197513
000852.SH,中证1000,756_return_periods,2021-11-25,2025-01-07,756,-0.1044791595965151,-0.46708477511174007,-0.2236835049301718,-0.4079242588410232
000852.SH,中证1000,756_return_periods,2021-11-26,2025-01-08,756,-0.1066332929579844,-0.46708477511174007,-0.22829537300263034,-0.4163134232475765
000852.SH,中证1000,756_return_periods,2021-11-29,2025-01-09,756,-0.1082598353060118,-0.46708477511174007,-0.23177770091117386,-0.4227228958673528
000852.SH,中证1000,756_return_periods,2021-11-30,2025-01-10,756,-0.11700978577170429,-0.4670847751117402,-0.2505108108987542,-0.4563764842690083
000852.SH,中证1000,756_return_periods,2021-12-01,2025-01-13,756,-0.11629373967912948,-0.46708477511174007,-0.24897779991075214,-0.4535737448033081
000852.SH,中证1000,756_return_periods,2021-12-02,2025-01-14,756,-0.09988581696712862,-0.46496895785940406,-0.21482254950303972,-0.38764899803256675
000852.SH,中证1000,756_return_periods,2021-12-03,2025-01-15,756,-0.1038060794351956,-0.46496895785940406,-0.22325378432377882,-0.40288282804584036
000852.SH,中证1000,756_return_periods,2021-12-06,2025-01-16,756,-0.09806387003703843,-0.464057912267838,-0.2113181726776364,-0.3807713343751606
