predict_date,section,rank_ic,n_obs,horizon,bucket
2023-04-07,raw,-0.03958626479679142,1868,5,
2023-04-10,raw,-0.03447961290763179,1877,5,
2023-04-11,raw,-0.0022763711326277115,1873,5,
2023-04-12,raw,0.01761121602531596,1868,5,
2023-04-13,raw,0.01406326361856442,1870,5,
2023-04-14,raw,0.0694530519436255,1870,5,
2023-04-17,raw,0.046703639808044435,1876,5,
2023-04-18,raw,0.19824245261701817,1876,5,
2023-04-19,raw,0.15476554624986436,1871,5,
2023-04-20,raw,0.14114677136404172,1862,5,
2023-04-21,raw,-0.09545196814740624,1866,5,
2023-04-24,raw,-0.10303699035213604,1863,5,
2023-04-25,raw,-0.24723798948584624,1858,5,
2023-04-26,raw,-0.16014246573378713,1850,5,
2023-04-27,raw,-0.1681040588636604,1849,5,
2023-04-28,raw,-0.11116523491774077,1860,5,
2023-05-04,raw,-0.110981868723017,1888,5,
2023-05-05,raw,-0.25844575000983705,1895,5,
2023-05-08,raw,-0.13973553642520098,1885,5,
2023-05-09,raw,-0.05839055964109945,1895,5,
2023-05-10,raw,-0.05529166463232394,1899,5,
2023-05-11,raw,-0.006654511489532186,1902,5,
2023-05-12,raw,0.1574995062986404,1895,5,
2023-05-15,raw,0.10416996492588766,1900,5,
2023-05-16,raw,0.07360487355602935,1892,5,
2023-05-17,raw,0.10047467584099536,1888,5,
2023-05-18,raw,0.014565912001077467,1871,5,
2023-05-19,raw,-0.005520327380352986,1863,5,
2023-05-22,raw,0.07122828303029421,1861,5,
2023-05-23,raw,0.26891014673494573,1849,5,
2023-05-24,raw,0.298950816475937,1834,5,
2023-05-25,raw,0.3065655207019319,1831,5,
2023-05-26,raw,0.1599966319707994,1818,5,
2023-05-29,raw,0.17691386148861232,1814,5,
2023-05-30,raw,0.03450826478329415,1805,5,
2023-05-31,raw,-0.0030461000567092262,1779,5,
2023-06-01,raw,-0.17113004767371542,1767,5,
2023-06-02,raw,0.013280293535909645,1766,5,
2023-06-05,raw,0.0074375872567494315,1755,5,
2023-06-06,raw,0.1580169572661251,1741,5,
2023-06-07,raw,0.09604767587847594,1748,5,
2023-06-08,raw,0.13379462156127922,1755,5,
2023-06-09,raw,0.11481891001630072,1753,5,
2023-06-12,raw,0.13354422947948585,1743,5,
2023-06-13,raw,0.06426760163983525,1746,5,
2023-06-14,raw,-0.033812343227077574,1757,5,
2023-06-15,raw,-0.026180000209051972,1766,5,
2023-06-16,raw,-0.10200464018769166,1770,5,
2023-06-19,raw,-0.11377711822744385,1778,5,
2023-06-20,raw,-0.12812261332615513,1777,5,
2023-06-21,raw,-0.1624539195477857,1781,5,
2023-06-26,raw,-0.2102358413374688,1781,5,
2023-06-27,raw,-0.028694483334158815,1792,5,
2023-06-28,raw,-0.052310329050946965,1787,5,
2023-06-29,raw,0.00629546462314365,1794,5,
2023-06-30,raw,0.13253637432136442,1816,5,
2023-07-03,raw,0.05324555238010043,1828,5,
2023-07-04,raw,0.007206627464205568,1834,5,
2023-07-05,raw,0.04465500055416819,1827,5,
2023-07-06,raw,0.11787408362633855,1822,5,
2023-07-07,raw,0.02810139782702527,1832,5,
2023-07-10,raw,0.08970556579622839,1825,5,
2023-07-11,raw,0.05150966442012002,1820,5,
2023-07-12,raw,-0.08896045323458444,1812,5,
2023-07-13,raw,-0.13284635652304036,1826,5,
2023-07-14,raw,-0.16800949374641092,1820,5,
2023-07-17,raw,-0.22306248725392605,1818,5,
2023-07-18,raw,-0.2446654575764731,1819,5,
2023-07-19,raw,-0.24344937685843243,1813,5,
2023-07-20,raw,-0.22854721676553363,1813,5,
2023-07-21,raw,-0.1596243820324609,1814,5,
2023-07-24,raw,-0.13963901494015585,1806,5,
2023-07-25,raw,0.17324505490817912,1826,5,
2023-07-26,raw,0.07025375145175894,1820,5,
2023-07-27,raw,0.06749655167251242,1829,5,
2023-07-28,raw,0.029877607173808086,1843,5,
2023-07-31,raw,0.026477018412991566,1855,5,
2023-08-01,raw,-0.03825989528976878,1877,5,
2023-08-02,raw,-0.01837364457432897,1881,5,
2023-08-03,raw,-0.14087971702096228,1884,5,
2023-08-04,raw,-0.06981097026813567,1888,5,
2023-08-07,raw,-0.09312362253516428,1888,5,
2023-08-08,raw,-0.07105073977517977,1884,5,
2023-08-09,raw,-0.08178602157153346,1873,5,
2023-08-10,raw,-0.004561284369627632,1851,5,
2023-08-11,raw,-0.0081539066621429,1848,5,
2023-08-14,raw,-0.16023758266366556,1847,5,
2023-08-15,raw,0.041816097589950176,1830,5,
2023-08-16,raw,-0.005373965806397207,1814,5,
2023-08-17,raw,0.031830591954173114,1815,5,
2023-08-18,raw,0.04400171475224313,1810,5,
2023-08-21,raw,-0.06693626369826075,1806,5,
2023-08-22,raw,0.07431986821571301,1810,5,
2023-08-23,raw,0.1854243209121412,1799,5,
2023-08-24,raw,0.09385850791976352,1785,5,
2023-08-25,raw,0.28918435064740083,1717,5,
2023-08-28,raw,0.24292210102378375,1786,5,
2023-08-29,raw,0.11387166902240373,1802,5,
2023-08-30,raw,-0.061957941089645835,1803,5,
2023-08-31,raw,-0.12404200195051299,1797,5,
2023-09-01,raw,-0.02165267455419968,1788,5,
2023-09-04,raw,0.05161248997715199,1814,5,
2023-09-05,raw,-0.04291052780270514,1817,5,
2023-09-06,raw,0.014751895142080048,1830,5,
2023-09-07,raw,0.059322779138065565,1835,5,
2023-09-08,raw,0.000641476022719786,1824,5,
2023-09-11,raw,0.15879111981270425,1833,5,
2023-09-12,raw,0.2230665769121382,1841,5,
2023-09-13,raw,0.0607898573599585,1835,5,
2023-09-14,raw,0.08969073418343201,1826,5,
2023-09-15,raw,0.017225213718676496,1822,5,
2023-09-18,raw,0.15266238875318855,1824,5,
2023-09-19,raw,0.07098749879928562,1811,5,
2023-09-20,raw,0.04156752960455828,1803,5,
2023-09-21,raw,0.1385986408541535,1790,5,
2023-09-22,raw,0.04903765914544909,1780,5,
2023-09-25,raw,-0.12038745540458355,1742,5,
2023-09-26,raw,0.1018846772619032,1701,5,
2023-09-27,raw,-0.03395252406025798,1685,5,
2023-09-28,raw,0.07521689070657259,1665,5,
2023-10-09,raw,0.061984101974590096,1663,5,
2023-10-10,raw,0.071628319324563,1646,5,
2023-10-11,raw,0.007705424370218353,1642,5,
2023-10-12,raw,0.09886534287512846,1657,5,
2023-10-13,raw,-0.1717984987339144,1658,5,
2023-10-16,raw,-0.1486295051360622,1667,5,
2023-10-17,raw,-0.05363626458028166,1653,5,
2023-10-18,raw,-0.13544777303777672,1649,5,
2023-10-19,raw,0.01728973681280797,1639,5,
2023-10-20,raw,0.12220879716260448,1637,5,
2023-10-23,raw,0.15514799512377916,1625,5,
2023-10-24,raw,0.09768620654938405,1628,5,
2023-10-25,raw,0.10199104579600554,1649,5,
2023-10-26,raw,-0.0223186897093738,1656,5,
2023-10-27,raw,0.04408224085067784,1686,5,
2023-10-30,raw,-0.04486459994061586,1714,5,
2023-10-31,raw,0.09861510125002973,1737,5,
2023-11-01,raw,0.13671038619441073,1760,5,
2023-11-02,raw,0.18029518459564253,1754,5,
2023-11-03,raw,0.11464522716613533,1764,5,
2023-11-06,raw,0.10483055989500208,1774,5,
2023-11-07,raw,0.018748443188388114,1783,5,
2023-11-08,raw,0.015078810958354626,1788,5,
2023-11-09,raw,-0.009168845276553103,1794,5,
2023-11-10,raw,-0.09159587817877106,1799,5,
2023-11-13,raw,-0.07823334106887002,1822,5,
2023-11-14,raw,0.018839029037386348,1839,5,
2023-11-15,raw,0.08273572629041762,1856,5,
2023-11-16,raw,0.08135988435497367,1861,5,
2023-11-17,raw,0.18257514255610782,1886,5,
2023-11-20,raw,0.11606136752469096,1894,5,
2023-11-21,raw,0.015065022124972183,1921,5,
2023-11-22,raw,0.2245100894067025,1918,5,
2023-11-23,raw,0.24066115831211937,1935,5,
2023-11-24,raw,0.13807972677046768,1927,5,
2023-11-27,raw,0.10483906204740291,1910,5,
2023-11-28,raw,0.027357550299210574,1904,5,
2023-11-29,raw,0.04961385340737909,1903,5,
2023-11-30,raw,-0.034888802452661044,1912,5,
2023-12-01,raw,-0.011949531654133403,1921,5,
2023-12-04,raw,-0.08074918401659671,1927,5,
2023-12-05,raw,-0.023593997267490483,1933,5,
2023-12-06,raw,0.004946978614134802,1939,5,
2023-12-07,raw,-0.013734550216619946,1934,5,
2023-12-08,raw,0.1402794253072597,1955,5,
2023-12-11,raw,0.012285099209436538,1959,5,
2023-12-12,raw,0.02335217569621615,1961,5,
2023-12-13,raw,-0.11827917035514157,1962,5,
2023-12-14,raw,-0.014018247346168015,1963,5,
2023-12-15,raw,-0.1166170493703894,1972,5,
2023-12-18,raw,-0.0689143569424593,1967,5,
2023-12-19,raw,-0.1993065461034578,1952,5,
2023-12-20,raw,-0.13541005694475225,1942,5,
2023-12-21,raw,-0.14297512852805824,1938,5,
2023-12-22,raw,0.00851959672877901,1943,5,
2023-12-25,raw,-0.06965911595356954,1927,5,
2023-12-26,raw,-0.01069709264011517,1907,5,
2023-12-27,raw,-0.12482193069960183,1902,5,
2023-12-28,raw,-0.15493979173433847,1913,5,
2023-12-29,raw,-0.14784802812983255,1902,5,
2024-01-02,raw,0.0823949267716672,1927,5,
2024-01-03,raw,0.17412091369330024,1928,5,
2024-01-04,raw,0.07742131316793154,1915,5,
2024-01-05,raw,-0.05612154640210672,1933,5,
2024-01-08,raw,-0.10800999306476998,1908,5,
2024-01-09,raw,-0.22410423815436892,1905,5,
2024-01-10,raw,-0.2217991274317764,1899,5,
2024-01-11,raw,-0.22295616421513853,1900,5,
2024-01-12,raw,-0.11272705477400319,1899,5,
2024-01-15,raw,-0.1882488588081679,1902,5,
2024-01-16,raw,-0.07677637183623164,1898,5,
2024-01-17,raw,-0.2524063872037117,1890,5,
2024-01-18,raw,-0.21751449267008519,1910,5,
2024-01-19,raw,-0.3066834757171644,1896,5,
2024-01-22,raw,-0.21946946857816096,1891,5,
2024-01-23,raw,-0.20612571632075816,1902,5,
2024-01-24,raw,-0.41455352404846507,1936,5,
2024-01-25,raw,0.029368483310138076,1990,5,
2024-01-26,raw,-0.2184394940731241,1991,5,
2024-01-29,raw,-0.354014067184778,1995,5,
2024-01-30,raw,-0.14628115277716225,1967,5,
2024-01-31,raw,-0.3535963197033549,1952,5,
2024-02-01,raw,-0.5219406547625289,1956,5,
2024-02-02,raw,-0.262708621302473,1961,5,
2024-02-05,raw,0.3929534738519883,1947,5,
2024-02-06,raw,0.6484133004214202,1987,5,
2024-02-07,raw,0.8133891457676888,2009,5,
2024-02-08,raw,0.6116975647828733,2079,5,
2024-02-19,raw,0.6496719354188051,2116,5,
2024-02-20,raw,0.6616552018104209,2126,5,
2024-02-21,raw,0.3323688406877638,2160,5,
2024-02-22,raw,0.3108543862825875,2164,5,
2024-02-23,raw,-0.013591113660574673,2163,5,
2024-02-26,raw,-0.19813750604292585,2188,5,
2024-02-27,raw,-0.18436351885745336,2193,5,
2024-02-28,raw,-0.049259037422504134,2205,5,
2024-02-29,raw,0.03735280716633292,2224,5,
2024-03-01,raw,0.03511383491061148,2220,5,
2024-03-04,raw,0.08129060644973397,2220,5,
2024-03-05,raw,0.2632973027247944,2220,5,
2024-03-06,raw,0.21306373284389585,2218,5,
2024-03-07,raw,0.1478657269242499,2203,5,
2024-03-08,raw,0.1972421376261089,2189,5,
2024-03-11,raw,0.26977121152844874,2185,5,
2024-03-12,raw,0.20834779426510072,2185,5,
2024-03-13,raw,0.1533864163071594,2140,5,
2024-03-14,raw,0.23383863050116396,2118,5,
2024-03-15,raw,0.08171352667333792,2091,5,
2024-03-18,raw,0.03816403153440063,2073,5,
2024-03-19,raw,0.10084774114743796,2084,5,
2024-03-20,raw,0.30300164300637716,2082,5,
2024-03-21,raw,0.31073356221844595,2089,5,
2024-03-22,raw,0.4033692955895721,2094,5,
2024-03-25,raw,0.1851467935558593,2091,5,
2024-03-26,raw,0.2213822134572407,2089,5,
2024-03-27,raw,0.15380508019271633,2035,5,
2024-03-28,raw,0.3040390053233314,2026,5,
2024-03-29,raw,0.34745252749612127,2023,5,
2024-04-01,raw,0.41617486761203065,2044,5,
2024-04-02,raw,0.3665216562701512,2059,5,
2024-04-03,raw,0.31245544048566254,2077,5,
2024-04-08,raw,0.3387525536636861,2073,5,
2024-04-09,raw,0.5843727416650173,2091,5,
2024-04-10,raw,0.16635399725287417,2089,5,
2024-04-11,raw,0.2310910171672152,2093,5,
2024-04-12,raw,0.14919669754349926,2095,5,
2024-04-15,raw,0.014834111536274782,2095,5,
2024-04-16,raw,0.46792579535828205,2085,5,
2024-04-17,raw,-0.01910106949651061,2103,5,
2024-04-18,raw,-0.11971950040136785,2105,5,
2024-04-19,raw,-0.09374374514677,2112,5,
2024-04-22,raw,-0.2760305831037345,2098,5,
2024-04-23,raw,-0.19917486628044287,2067,5,
2024-04-24,raw,-0.14514241181860255,2087,5,
2024-04-25,raw,-0.15914462001583912,2079,5,
2024-04-26,raw,-0.02562687545243539,2088,5,
2024-04-29,raw,0.11570232677177543,2097,5,
2024-04-30,raw,0.07539554481421483,2109,5,
2024-05-06,raw,-0.10630330198858202,2123,5,
2024-05-07,raw,-0.04277665527923994,2125,5,
2024-05-08,raw,0.02858602858654384,2116,5,
2024-05-09,raw,-0.03298942406125451,2104,5,
2024-05-10,raw,0.060911543972110904,2116,5,
2024-05-13,raw,0.19424996570394845,2113,5,
2024-05-14,raw,-0.0015842520607886196,2109,5,
2024-05-15,raw,0.0017878634934950408,2103,5,
2024-05-16,raw,-0.06826252507414442,2093,5,
2024-05-17,raw,-0.05597320635920485,2086,5,
2024-05-20,raw,0.10199803959200844,2078,5,
2024-05-21,raw,0.1242832964032118,2076,5,
2024-05-22,raw,0.061155070557984754,2069,5,
2024-05-23,raw,0.10403312195013194,2065,5,
2024-05-24,raw,0.11023838164481016,2052,5,
2024-05-27,raw,-0.010383102503670312,2049,5,
2024-05-28,raw,-0.044033864463160696,2029,5,
2024-05-29,raw,-0.0038467400102829216,2016,5,
2024-05-30,raw,-0.18547634966031745,1989,5,
2024-05-31,raw,-0.11784754226956481,1957,5,
2024-06-03,raw,-0.07985799068873657,1915,5,
2024-06-04,raw,0.04910277174987301,1896,5,
2024-06-05,raw,0.06843560802437244,1871,5,
2024-06-06,raw,0.4203438172475315,1860,5,
2024-06-07,raw,0.21474177323541563,1848,5,
2024-06-11,raw,0.04388743352423169,1821,5,
2024-06-12,raw,0.00276551028390318,1806,5,
2024-06-13,raw,-0.07226910443022863,1790,5,
2024-06-14,raw,-0.07698802325603422,1770,5,
2024-06-17,raw,-0.12481745948405541,1739,5,
2024-06-18,raw,-0.15115430497551288,1706,5,
2024-06-19,raw,-0.04535460531122844,1676,5,
2024-06-20,raw,-0.06547557652447035,1650,5,
2024-06-21,raw,-0.058526815622753914,1619,5,
2024-06-24,raw,0.07715295726098866,1606,5,
2024-06-25,raw,0.0613022333687582,1583,5,
2024-06-26,raw,-0.1668485692363659,1582,5,
2024-06-27,raw,-0.05893781846889748,1574,5,
2024-06-28,raw,0.016938237896078432,1571,5,
2024-07-01,raw,0.03381464684096448,1560,5,
2024-07-02,raw,0.10709859328928469,1550,5,
2024-07-03,raw,0.224267983971501,1539,5,
2024-07-04,raw,0.20833398265143224,1538,5,
2024-07-05,raw,0.07304762939584902,1511,5,
2024-07-08,raw,0.1042639677456152,1496,5,
2024-07-09,raw,-0.045889815879555415,1501,5,
2024-07-10,raw,-0.12251661037455165,1484,5,
2024-07-11,raw,0.042419751312066,1497,5,
2024-07-12,raw,0.033404608758346624,1491,5,
2024-07-15,raw,-0.004701420974177195,1493,5,
2024-07-16,raw,-0.07470287282811923,1479,5,
2024-07-17,raw,-0.055035394406111805,1480,5,
2024-07-18,raw,-0.13945373866776958,1471,5,
2024-07-19,raw,-0.17721186330364763,1471,5,
2024-07-22,raw,-0.16052411501636366,1460,5,
2024-07-23,raw,-0.18452036506071304,1464,5,
2024-07-24,raw,0.007709888840589874,1452,5,
2024-07-25,raw,0.11649816968044173,1456,5,
2024-07-26,raw,0.02065114065277486,1460,5,
2024-07-29,raw,-0.0794265519681946,1448,5,
2024-07-30,raw,-0.040908782327875856,1437,5,
2024-07-31,raw,0.07147256693404318,1462,5,
2024-08-01,raw,0.07485608191464947,1475,5,
2024-08-02,raw,0.04869313824010563,1484,5,
2024-08-05,raw,-0.07980486539585517,1500,5,
2024-08-06,raw,-0.10808571050968735,1494,5,
2024-08-07,raw,0.13967509222369037,1490,5,
2024-08-08,raw,0.022000248638749078,1485,5,
2024-08-09,raw,0.04450522991610482,1478,5,
2024-08-12,raw,0.012312215878434512,1478,5,
2024-08-13,raw,-0.10864884020338486,1471,5,
2024-08-14,raw,-0.09885081345631701,1468,5,
2024-08-15,raw,-0.20145148866357418,1474,5,
2024-08-16,raw,-0.2560269525990267,1460,5,
2024-08-19,raw,-0.013506989644778325,1466,5,
2024-08-20,raw,-0.01207391650805068,1465,5,
2024-08-21,raw,0.01962470111953966,1459,5,
2024-08-22,raw,0.0984474261335251,1451,5,
2024-08-23,raw,0.24408684177550746,1448,5,
2024-08-26,raw,0.03565779665738146,1452,5,
2024-08-27,raw,0.1726023717232546,1450,5,
2024-08-28,raw,0.22957735341329538,1420,5,
2024-08-29,raw,0.14454787649572873,1414,5,
2024-08-30,raw,0.04600694493928504,1426,5,
2024-09-02,raw,0.19846861833923882,1421,5,
2024-09-03,raw,0.17009147814894202,1416,5,
2024-09-04,raw,0.1489070151467953,1404,5,
2024-09-05,raw,0.08449498804978392,1401,5,
2024-09-06,raw,0.07725387690003536,1381,5,
2024-09-09,raw,-0.07740030254667495,1384,5,
2024-09-10,raw,-0.08484688729787548,1391,5,
2024-09-11,raw,-0.12175739777103742,1390,5,
2024-09-12,raw,-0.07132061249966902,1388,5,
2024-09-13,raw,-0.010916196591254403,1392,5,
2024-09-18,raw,-0.07452431395751456,1392,5,
2024-09-19,raw,-0.06604992375109883,1399,5,
2024-09-20,raw,0.008435392327811153,1406,5,
2024-09-23,raw,0.06913632909508868,1403,5,
2024-09-24,raw,-0.26491080924427324,1435,5,
2024-09-25,raw,-0.2001036131936806,1494,5,
2024-09-26,raw,0.14848005124625377,1550,5,
2024-09-27,raw,0.21216881254815892,1585,5,
2024-09-30,raw,0.0655314282322937,845,5,
2024-10-08,raw,0.09985373719958214,1931,5,
2024-10-09,raw,0.11004437424448585,1993,5,
2024-10-10,raw,-0.1573069960513888,2038,5,
2024-10-11,raw,-0.21509859159716022,2064,5,
2024-10-14,raw,-0.2736554941057335,2108,5,
2024-10-15,raw,-0.012354785289951419,2130,5,
2024-10-16,raw,0.055277311732343265,2154,5,
2024-10-17,raw,0.019777109230104114,2178,5,
2024-10-18,raw,0.15462260357957944,2214,5,
2024-10-21,raw,0.1436495990573731,2244,5,
2024-10-22,raw,0.009918078605256812,2290,5,
2024-10-23,raw,-0.08748631725118132,2328,5,
2024-10-24,raw,-0.06814952860413595,2343,5,
2024-10-25,raw,-0.006324115521835093,2354,5,
2024-10-28,raw,-0.001771984036750093,2378,5,
2024-10-29,raw,-0.044095506813359865,2406,5,
2024-10-30,raw,0.027034008947838407,2411,5,
2024-10-31,raw,0.019931914353949202,2438,5,
2024-11-01,raw,0.2168702089725755,2453,5,
2024-11-04,raw,0.22367409149345155,2422,5,
2024-11-05,raw,0.3210354411622395,2384,5,
2024-11-06,raw,0.08965170524330503,2383,5,
2024-11-07,raw,0.11867152547788387,2405,5,
2024-11-08,raw,0.3354992420426668,2424,5,
2024-11-11,raw,0.5114255426446482,2433,5,
2024-11-12,raw,0.3080597363065648,2462,5,
2024-11-13,raw,0.30477396883815844,2475,5,
2024-11-14,raw,0.2721003689181353,2473,5,
2024-11-15,raw,0.26654268434615996,2446,5,
2024-11-18,raw,0.4648389895234679,2453,5,
2024-11-19,raw,0.42300797431697423,2453,5,
2024-11-20,raw,0.2669813246135777,2459,5,
2024-11-21,raw,0.2610768052363534,2472,5,
2024-11-22,raw,0.261465753928249,2464,5,
2024-11-25,raw,0.21621908262487072,2465,5,
2024-11-26,raw,0.17436590088812245,2459,5,
2024-11-27,raw,0.2087440529798447,2463,5,
2024-11-28,raw,0.11431093979839356,2478,5,
2024-11-29,raw,0.10968641260070468,2481,5,
2024-12-02,raw,0.2058536194295204,2490,5,
2024-12-03,raw,0.10379121085838562,2493,5,
2024-12-04,raw,0.13625957860613527,2494,5,
2024-12-05,raw,0.15899782088970196,2487,5,
2024-12-06,raw,0.10642894038790518,2499,5,
2024-12-09,raw,0.14855877830231784,2484,5,
2024-12-10,raw,0.10910169722260667,2505,5,
2024-12-11,raw,-0.018981315632745396,2527,5,
2024-12-12,raw,0.05953688200478283,2547,5,
2024-12-13,raw,0.0950501983532355,2537,5,
2024-12-16,raw,0.09272007764482658,2541,5,
2024-12-17,raw,0.16739821139906727,2546,5,
2024-12-18,raw,0.22731096209239188,2543,5,
2024-12-19,raw,0.1769890475162251,2541,5,
2024-12-20,raw,0.21094653681039555,2527,5,
2024-12-23,raw,0.051031659229335107,2505,5,
2024-12-24,raw,0.18591021851712003,2508,5,
2024-12-25,raw,0.1893841039835581,2498,5,
2024-12-26,raw,0.2780801770913556,2489,5,
2024-12-27,raw,0.445240859120492,2478,5,
2024-12-30,raw,0.15342611438216983,2463,5,
2024-12-31,raw,0.11810945243795552,2450,5,
2025-01-02,raw,0.1056011238040003,2427,5,
2025-01-03,raw,0.03396392303417869,2417,5,
2025-01-06,raw,0.04673342997112304,2393,5,
2025-01-07,raw,0.04093508698595654,2387,5,
2025-01-08,raw,0.07619502548782996,2352,5,
2025-01-09,raw,-0.02125442535869184,2327,5,
2025-01-10,raw,-0.3276101022303724,2277,5,
2025-01-13,raw,-0.1478115189105676,2229,5,
2025-01-14,raw,0.02518420643788711,2220,5,
2025-01-15,raw,-0.021619743138295736,2191,5,
2025-01-16,raw,0.050249172775120136,2184,5,
2025-01-17,raw,0.04162898093711235,2160,5,
2025-01-20,raw,0.21604092049446647,2152,5,
2025-01-21,raw,0.050684552284306086,2127,5,
2025-01-22,raw,0.07483448590856571,2112,5,
2025-01-23,raw,-0.11315727170712434,2109,5,
2025-01-24,raw,-0.17386697417070987,2103,5,
2025-01-27,raw,-0.34323138368397793,2095,5,
2025-02-05,raw,-0.2784316152631321,2099,5,
2025-02-06,raw,-0.1352281930583125,2096,5,
2025-02-07,raw,0.008234155464854877,2100,5,
2025-02-10,raw,-0.06225790606081445,2105,5,
2025-02-11,raw,0.015593952481805515,2108,5,
2025-02-12,raw,-0.006267422460639144,2122,5,
2025-02-13,raw,-0.06518118251827132,2125,5,
2025-02-14,raw,-0.16625533720674365,2120,5,
2025-02-17,raw,0.04334266155863093,2147,5,
2025-02-18,raw,-0.12469948395779835,2167,5,
2025-02-19,raw,-0.175772044545366,2168,5,
2025-02-20,raw,-0.0015146413129455167,2165,5,
2025-02-21,raw,0.3079203409740634,2174,5,
2025-02-24,raw,0.2407999245924915,2200,5,
2025-02-25,raw,0.24111353911945257,2198,5,
2025-02-26,raw,0.2408638296547003,2215,5,
2025-02-27,raw,0.008453492803674394,2225,5,
2025-02-28,raw,-0.11542711967328631,2236,5,
2025-03-03,raw,-0.20653320246531118,2253,5,
2025-03-04,raw,-0.0916858712626239,2256,5,
2025-03-05,raw,-0.05835007632522418,2252,5,
2025-03-06,raw,0.28675364865898956,2243,5,
2025-03-07,raw,0.12537294128077936,2246,5,
2025-03-10,raw,0.07172223353781208,2257,5,
2025-03-11,raw,0.14110913744547174,2261,5,
2025-03-12,raw,0.22372774830480296,2269,5,
2025-03-13,raw,0.001750977297806606,2275,5,
2025-03-14,raw,0.14535326672404136,2308,5,
2025-03-17,raw,0.4421140628471753,2317,5,
2025-03-18,raw,0.418206821584414,2322,5,
2025-03-19,raw,0.22456559659858896,2335,5,
2025-03-20,raw,0.39313772835056376,2336,5,
2025-03-21,raw,0.45516670926983743,2351,5,
2025-03-24,raw,0.31762528248104593,2353,5,
2025-03-25,raw,0.135414422940537,2361,5,
2025-03-26,raw,0.27164563700873007,2369,5,
2025-03-27,raw,0.23861371213821922,2367,5,
2025-03-28,raw,0.19032364175360011,2370,5,
2025-03-31,raw,0.3045798257004519,2369,5,
2025-04-01,raw,0.31285878929676275,2377,5,
2025-04-02,raw,0.25873796951359146,2376,5,
2025-04-03,raw,0.0908170651898464,2379,5,
2025-04-07,raw,-0.1001813771803416,2328,5,
2025-04-08,raw,0.4664613749102411,2365,5,
2025-04-09,raw,0.17213623867022004,2384,5,
2025-04-10,raw,0.3045706194775956,2402,5,
2025-04-11,raw,0.10204804528238512,2395,5,
2025-04-14,raw,0.1253284013583982,2393,5,
2025-04-15,raw,0.0737012238321901,2389,5,
2025-04-16,raw,0.3447472441341975,2379,5,
2025-04-17,raw,0.24062798657554463,2378,5,
2025-04-18,raw,0.21091266808803968,2376,5,
2025-04-21,raw,0.179746602676728,2350,5,
2025-04-22,raw,0.17540021267395867,2338,5,
2025-04-23,raw,0.10099703718792034,2316,5,
2025-04-24,raw,0.16564834923933197,2321,5,
2025-04-25,raw,0.1236131479597106,2313,5,
2025-04-28,raw,0.13000124304194685,2297,5,
2025-04-29,raw,0.22868904082182448,2286,5,
2025-04-30,raw,0.2184087572850276,2286,5,
2025-05-06,raw,0.0752689900895617,2300,5,
2025-05-07,raw,-0.06413489166452374,2320,5,
2025-05-08,raw,-0.07529837275730658,2310,5,
2025-05-09,raw,0.04572715542870229,2287,5,
2025-05-12,raw,0.14432949705363549,2277,5,
2025-05-13,raw,0.271852852835355,2278,5,
2025-05-14,raw,0.21733495323464597,2283,5,
2025-05-15,raw,0.07646664544110628,2269,5,
2025-05-16,raw,0.005653324499137175,2269,5,
2025-05-19,raw,0.01850373399654591,2287,5,
2025-05-20,raw,0.0647294843959859,2291,5,
2025-05-21,raw,0.10044407390563101,2309,5,
2025-05-22,raw,0.1402141737203227,2318,5,
2025-05-23,raw,0.17596727707624957,2312,5,
2025-05-26,raw,0.08306816522837382,2305,5,
2025-05-27,raw,0.07403750685303312,2300,5,
2025-05-28,raw,0.21255510567305988,2303,5,
2025-05-29,raw,0.1649589435406354,2286,5,
2025-05-30,raw,0.19460079608019798,2286,5,
2025-06-03,raw,0.09261643519025124,2294,5,
2025-06-04,raw,0.06578923808742776,2293,5,
2025-06-05,raw,0.15773494031262714,2299,5,
2025-06-06,raw,0.0936507218049311,2287,5,
2025-06-09,raw,0.028932325293821805,2293,5,
2025-06-10,raw,0.11013118807334456,2303,5,
2025-06-11,raw,-0.04371306137919239,2295,5,
2025-06-12,raw,0.10011269938060154,2295,5,
2025-06-13,raw,0.13826912188284166,2305,5,
2025-06-16,raw,0.10690489327419533,2319,5,
2025-06-17,raw,-0.0660224168980318,2316,5,
2025-06-18,raw,-0.142599224071455,2308,5,
2025-06-19,raw,-0.09614214282455058,2313,5,
2025-06-20,raw,-0.06945111678922433,2301,5,
2025-06-23,raw,-0.17048111763462515,2294,5,
2025-06-24,raw,-0.07007973725986096,2295,5,
2025-06-25,raw,0.09149157248825418,2311,5,
2025-06-26,raw,0.09781328346694657,2327,5,
2025-06-27,raw,0.15867897903106112,2326,5,
2025-06-30,raw,0.28271201815124974,2332,5,
2025-07-01,raw,0.14429624228724788,2329,5,
2025-07-02,raw,0.10726390324801145,2344,5,
2025-07-03,raw,0.12418129473327341,2346,5,
2025-07-04,raw,0.05758800874119163,2351,5,
2025-07-07,raw,0.09587668772359398,2347,5,
2025-07-08,raw,0.14870376116799144,2334,5,
2025-07-09,raw,0.11804021981417466,2346,5,
2025-07-10,raw,-0.04324538692934507,2340,5,
2025-07-11,raw,-0.0022810352141860897,2345,5,
2025-07-14,raw,-0.058052930762823696,2353,5,
2025-07-15,raw,0.0709175018316622,2364,5,
2025-07-16,raw,0.14608370649575025,2369,5,
