variant_id,family,description,cost_bps,cumulative_cost_drag_pp,long_total_return,long_cagr,long_daily_sharpe,long_contract_sharpe,long_annual_vol,long_max_drawdown,long_calmar,long_avg_exposure,long_frac_days_exposure_lt1,long_exposure_switch_count,long_return_period_count,near_total_return,near_cagr,near_daily_sharpe,near_contract_sharpe,near_annual_vol,near_max_drawdown,near_calmar,near_avg_exposure,near_frac_days_exposure_lt1,near_exposure_switch_count,near_return_period_count
csi1000dd_thr-0.05_elow0.5_cost10bps,market_state,市场状态 csi1000_drawdown_20d(lagged)<-0.05 降仓到0.5,10.0,4.65,0.7918988556148903,0.11845282157372505,0.6867194025296344,0.6263533648334695,0.18911500795596184,-0.302853273324886,0.3911228043642597,0.8678598629093679,0.26428027418126426,93,1313,0.8531781240818321,0.31866255900385454,1.3879474862320806,1.473559264900739,0.2162536428592983,-0.20832429578192313,1.5296466396672,0.8487544483985765,0.302491103202847,50,562
csi1000dd_thr-0.05_elow0_cost10bps,market_state,市场状态 csi1000_drawdown_20d(lagged)<-0.05 降仓到0,10.0,9.3,0.4809286442392453,0.07827636274962613,0.5211056719141582,0.4509796363521192,0.17356961698489848,-0.31038991938338434,0.2521871937887954,0.7357197258187357,0.26428027418126426,93,1313,0.6728051040466674,0.2594837675138377,1.2587780809913423,1.3033511479604087,0.19908968348238254,-0.17294406317411137,1.500391298500964,0.697508896797153,0.302491103202847,50,562
csi1000dd_thr-0.1_elow0.5_cost10bps,market_state,市场状态 csi1000_drawdown_20d(lagged)<-0.1 降仓到0.5,10.0,1.9000000000000004,1.04584231356024,0.14726758899965775,0.7436844593845737,0.6810779457115284,0.21622721734999942,-0.30964182628139947,0.47560625374242044,0.9729626808834729,0.05407463823305408,38,1313,1.058490087424004,0.38227618794317153,1.4585276137919598,1.5783836070423287,0.24219472771863357,-0.2474149266792387,1.5450813460368695,0.9653024911032029,0.0693950177935943,20,562
csi1000dd_thr-0.1_elow0_cost10bps,market_state,市场状态 csi1000_drawdown_20d(lagged)<-0.1 降仓到0,10.0,3.8000000000000007,0.9677828662713901,0.13873356876032839,0.7201384043979677,0.655905069378425,0.21151470729110333,-0.2974354253994177,0.46643256624199003,0.945925361766946,0.05407463823305408,38,1313,1.0825069690684948,0.3894845326681462,1.5160800393540477,1.6549241568158382,0.23534887146582906,-0.23124299882262145,1.6843084316118317,0.9306049822064056,0.0693950177935943,20,562
smallcapdown_elow0.5_cost10bps,market_state,市场状态 is_smallcap_trend_down(lagged) 降仓到0.5,10.0,3.25,0.8446994978827191,0.12470409844069508,0.6741487402977682,0.60585749062571,0.20583074463914727,-0.2607141746013337,0.4783172937619677,0.9276466108149276,0.1447067783701447,65,1313,0.8401838598441451,0.31450848196647874,1.298023290304328,1.3588271752738723,0.2314558375704323,-0.22072262107578555,1.424903711425625,0.9137010676156584,0.17259786476868327,34,562
smallcapdown_elow0_cost10bps,market_state,市场状态 is_smallcap_trend_down(lagged) 降仓到0,10.0,6.5,0.5876816536439773,0.09277788905578421,0.5485104128034749,0.4701933749036301,0.1973185799880736,-0.21412843863585096,0.4332814905243075,0.8552932216298553,0.1447067783701447,65,1313,0.657889076806184,0.2544355705287804,1.1378604903702942,1.1525971073280692,0.22074979098169747,-0.21412843863585107,1.1882381067629977,0.8274021352313167,0.17259786476868327,34,562
baseline_cost20bps,baseline,exposure==1 全程满仓（恒等基线）,20.0,0.0,1.104471485377418,0.15350594766603454,0.7369151400001444,0.6682084282261901,0.22972764362390297,-0.3742978588042636,0.4101170873817619,1.0,0.0,0,1313,1.0197099097144902,0.3705382207457959,1.3370331802474726,1.4167554014786023,0.26154000920630494,-0.34668826083241244,1.0687936760711734,1.0,0.0,0,562
voltarget_w20_t0.15_cost20bps,vol_target,vol-targeting：20日lagged年化vol，目标0.15，exposure<=1,20.0,5.829045446577406,0.25008868606530577,0.0437717791533081,0.3467641871457457,0.27192202146679717,0.1609718069805274,-0.27906070398220006,0.15685396950801103,0.7541006916450598,0.7631378522467631,1027,1313,0.35665139921972666,0.14656474129605357,0.9029172981193211,0.877732379274296,0.16698112631692183,-0.22487748385589956,0.6517537406722834,0.6952420580018549,0.9128113879003559,525,562
voltarget_w20_t0.25_cost20bps,vol_target,vol-targeting：20日lagged年化vol，目标0.25，exposure<=1,20.0,1.9078511195225807,0.6086080764618544,0.095527673256663,0.5366210298835481,0.4505650792565796,0.21201748127990994,-0.3486823100846729,0.2739676504766341,0.955308674494065,0.24828636709824828,349,1313,0.6265440017158534,0.24374483822352055,1.0555308621033763,1.0489112926834256,0.2323788864928216,-0.31954385028898746,0.7627899519990256,0.9275022441014841,0.32562277580071175,192,562
voltarget_w20_t0.2_cost20bps,vol_target,vol-targeting：20日lagged年化vol，目标0.2，exposure<=1,20.0,3.964165669456437,0.4814993945071606,0.07835610900043566,0.4875774350411391,0.40600238464083915,0.19299420881419607,-0.3074497734363444,0.2548582427778527,0.8886671293518518,0.5102817974105103,702,1313,0.5432245860756824,0.2147624402715771,1.0432111593461941,1.0366920990118593,0.20716125885041622,-0.2770408965174844,0.7752012174780959,0.851320267054028,0.594306049822064,348,562
